,links
844,https://safecomputing.umich.edu/phishing-alerts/staff-service-notice-2016-06-29-000000
845,https://safecomputing.umich.edu/phishing-alerts/admin-2016-06-29-000000
846,https://safecomputing.umich.edu/phishing-alerts/library-account-2016-06-28-000000
847,https://safecomputing.umich.edu/phishing-alerts/your-mailbox-full-2016-06-28-000000
848,https://safecomputing.umich.edu/phishing-alerts/ict-%E2%80%8Btechnical-support-2016-06-28-000000
849,https://safecomputing.umich.edu/phishing-alerts/startup-01-umich-entrepreneurship-011-2016-06-27-000000
850,https://safecomputing.umich.edu/phishing-alerts/its-help-desk-2016-06-24-000000
851,https://safecomputing.umich.edu/phishing-alerts/helpdesk-update-2016-06-22-000000
852,https://safecomputing.umich.edu/phishing-alerts/important-message-regarding-your-membership-2016-06-21-000000
853,https://safecomputing.umich.edu/phishing-alerts/access-your-account-denied-2016-06-21-000000
854,https://safecomputing.umich.edu/phishing-alerts/email-address-has-exceeded-storage-limit-2016-06-19-000000
855,https://safecomputing.umich.edu/phishing-alerts/your-mailbox-quota-running-low-2016-06-17-000000
856,https://safecomputing.umich.edu/phishing-alerts/alert-2016-06-16-000000
857,https://safecomputing.umich.edu/phishing-alerts/notification-faculty-admin-2016-06-15-000000
858,https://safecomputing.umich.edu/phishing-alerts/update-your-email-address-2016-06-14-000000
859,https://safecomputing.umich.edu/phishing-alerts/brandon-sent-you-99342302197532pdf-2016-06-14-000000
860,https://safecomputing.umich.edu/phishing-alerts/your-current-information-2016-06-11-000000
861,https://safecomputing.umich.edu/phishing-alerts/important-email-notification-2016-06-10-000000
862,https://safecomputing.umich.edu/phishing-alerts/report-request-2016-06-09-000000
863,https://safecomputing.umich.edu/phishing-alerts/notification-2016-06-09-000000
864,https://safecomputing.umich.edu/phishing-alerts/michigan-email-notification-2016-06-09-000000
865,https://safecomputing.umich.edu/phishing-alerts/important-document-2016-06-08-000000
866,https://safecomputing.umich.edu/phishing-alerts/your-address-notification-2016-06-08-000000
867,https://safecomputing.umich.edu/phishing-alerts/file-2016-06-08-000000
868,https://safecomputing.umich.edu/phishing-alerts/ict-%E2%80%8Btechnical-support-2016-06-08-000000
869,https://safecomputing.umich.edu/phishing-alerts/important-email-here-you-go-2016-06-07-000000
870,https://safecomputing.umich.edu/phishing-alerts/you-have-3-messages-your-faculty-admin-2016-06-02-000000
871,https://safecomputing.umich.edu/phishing-alerts/your-mailbox-upgrade-notification-2016-06-01-000000
872,https://safecomputing.umich.edu/phishing-alerts/webmail-user-2016-05-31-000000
873,https://safecomputing.umich.edu/phishing-alerts/ict-technical-support-update-2016-05-31-000000
874,https://safecomputing.umich.edu/phishing-alerts/your-mailbox-quota-utilization-has-been-depleted-2016-05-30-000000
875,https://safecomputing.umich.edu/phishing-alerts/dear-user-email-2016-05-28-000000
876,https://safecomputing.umich.edu/phishing-alerts/alert-2016-05-27-000000
877,https://safecomputing.umich.edu/phishing-alerts/protect-2016-05-26-000000
878,https://safecomputing.umich.edu/phishing-alerts/upgrade-2016-05-25-000000
879,https://safecomputing.umich.edu/phishing-alerts/shipping-document-copy-2016-05-24-000000
880,https://safecomputing.umich.edu/phishing-alerts/profile-alert-2016-05-24-000000
881,https://safecomputing.umich.edu/phishing-alerts/important-document-top-urgent-2016-05-23-000000
882,https://safecomputing.umich.edu/phishing-alerts/your-outstanding-bills-2016-05-22-000000
883,https://safecomputing.umich.edu/phishing-alerts/new-account-notice-2016-05-21-000000
884,https://safecomputing.umich.edu/phishing-alerts/update-your-email-address-2016-05-21-000000
885,https://safecomputing.umich.edu/phishing-alerts/view-important-document-2016-05-20-000000
886,https://safecomputing.umich.edu/phishing-alerts/secure-e-mail-delivery-2016-05-19-000000
887,https://safecomputing.umich.edu/phishing-alerts/account-notice-2016-05-18-000000
888,https://safecomputing.umich.edu/phishing-alerts/alert-helpdesk-2016-05-18-000000
889,https://safecomputing.umich.edu/phishing-alerts/your-mailbox-quota-2016-05-17-000000
890,https://safecomputing.umich.edu/phishing-alerts/new-message-pending-datewithstudent-account-profile-2016-05-13-000000
891,https://safecomputing.umich.edu/phishing-alerts/12052016-top-urgent-2016-05-12-000000
892,https://safecomputing.umich.edu/phishing-alerts/staff-notice-2016-05-12-000000
893,https://safecomputing.umich.edu/phishing-alerts/no-subject-2016-05-11-000000
894,https://safecomputing.umich.edu/phishing-alerts/it-helpdesk-2016-05-10-000000
895,https://safecomputing.umich.edu/phishing-alerts/outlook-upgrade-2016-05-10-000000
896,https://safecomputing.umich.edu/phishing-alerts/facultystaff-notice-2016-05-09-000000
897,https://safecomputing.umich.edu/phishing-alerts/it-services-2016-05-09-000000
898,https://safecomputing.umich.edu/phishing-alerts/umichedu-2016-05-09-000000
899,https://safecomputing.umich.edu/phishing-alerts/kindly-click-upgrade-2016-05-08-000000
900,https://safecomputing.umich.edu/phishing-alerts/you-will-be-blocked-receiving-messages-2016-05-06-000000
901,https://safecomputing.umich.edu/phishing-alerts/you-will-be-blocked-sending-and-receiving-messages-2016-05-06-000000
902,https://safecomputing.umich.edu/phishing-alerts/email-alert-2016-05-06-000000
903,https://safecomputing.umich.edu/phishing-alerts/all-2016-05-06-000000
904,https://safecomputing.umich.edu/phishing-alerts/important-update-2016-05-05-000000
905,https://safecomputing.umich.edu/phishing-alerts/you-have-2-messages-faculty-admin-2016-05-05-000000
906,https://safecomputing.umich.edu/phishing-alerts/security-alert-account-2016-05-05-000000
907,https://safecomputing.umich.edu/phishing-alerts/important-doc-2016-05-04-000000
908,https://safecomputing.umich.edu/phishing-alerts/facultystaff-upgrade-2016-05-04-000000
909,https://safecomputing.umich.edu/phishing-alerts/update-your-email-address-2016-05-02-000000
910,https://safecomputing.umich.edu/phishing-alerts/catherine-sent-you-737834997532pdf-2016-05-02-000000
911,https://safecomputing.umich.edu/phishing-alerts/facultystaff-notice-2016-05-02-000000
912,https://safecomputing.umich.edu/phishing-alerts/all-employeesstaff-2016-04-30-000000
913,https://safecomputing.umich.edu/phishing-alerts/help-desk-email-password-reset-2016-04-30-000000
914,https://safecomputing.umich.edu/phishing-alerts/mail-alert-2016-04-30-000000
915,https://safecomputing.umich.edu/phishing-alerts/reminder-scheduled-maintenance-2016-04-29-000000
916,https://safecomputing.umich.edu/phishing-alerts/your-mail-settings-2016-04-28-000000
917,https://safecomputing.umich.edu/phishing-alerts/web-mail-upgrade-2016-04-28-000000
918,https://safecomputing.umich.edu/phishing-alerts/important-document-top-urgent-2016-04-27-000000
919,https://safecomputing.umich.edu/phishing-alerts/facultystaff-upgrade-2016-04-27-000000
920,https://safecomputing.umich.edu/phishing-alerts/your-current-address-2016-04-26-000000
921,https://safecomputing.umich.edu/phishing-alerts/facultystaff-upgrade-2016-04-26-000000
922,https://safecomputing.umich.edu/phishing-alerts/important-doc-2016-04-26-000000
923,https://safecomputing.umich.edu/phishing-alerts/its-help-desk-2016-04-25-000000
924,https://safecomputing.umich.edu/phishing-alerts/facultystaff-upgrade-2016-04-25-000000
925,https://safecomputing.umich.edu/phishing-alerts/dear-umucedu-account-user-2016-04-25-000000
926,https://safecomputing.umich.edu/phishing-alerts/facultystaff-notice-2016-04-25-000000
927,https://safecomputing.umich.edu/phishing-alerts/important-docs-2016-04-25-000000
928,https://safecomputing.umich.edu/phishing-alerts/upgrade-2016-04-25-000000
929,https://safecomputing.umich.edu/phishing-alerts/library-services-2016-04-23-000000
930,https://safecomputing.umich.edu/phishing-alerts/c2016-its-help-desk-2016-04-21-000000
931,https://safecomputing.umich.edu/phishing-alerts/manual-reminder-its-help-desk-2016-04-21-000000
932,https://safecomputing.umich.edu/phishing-alerts/documents-access-2016-04-21-000000
933,https://safecomputing.umich.edu/phishing-alerts/new-message-alert-2016-04-21-000000
934,https://safecomputing.umich.edu/phishing-alerts/mail-notification-2016-04-19-000000
935,https://safecomputing.umich.edu/phishing-alerts/view-university-michigan-file-2016-04-19-000000
936,https://safecomputing.umich.edu/phishing-alerts/it-desk-2016-04-19-000000
937,https://safecomputing.umich.edu/phishing-alerts/new-alert-2016-04-19-000000
938,https://safecomputing.umich.edu/phishing-alerts/it-helpdesk-new-sign-2016-04-19-000000
939,https://safecomputing.umich.edu/phishing-alerts/upgrade-2016-04-19-000000
940,https://safecomputing.umich.edu/phishing-alerts/no-subject-2016-04-19-000000
941,https://safecomputing.umich.edu/phishing-alerts/un-authorized-ip-browser-access%E2%80%8F%E2%80%8F%E2%80%8E-2016-04-18-000000
942,https://safecomputing.umich.edu/phishing-alerts/scheduled-message-2016-04-15-000000
943,https://safecomputing.umich.edu/phishing-alerts/email-update-2016-04-15-000000
944,https://safecomputing.umich.edu/phishing-alerts/very-important-your-e-mail-account-risk-closure-2016-04-13-000000
945,https://safecomputing.umich.edu/phishing-alerts/it-system-service-2016-04-12-000000
946,https://safecomputing.umich.edu/phishing-alerts/notice-2016-04-11-000000
947,https://safecomputing.umich.edu/phishing-alerts/important-email-notification-2016-04-11-000000
948,https://safecomputing.umich.edu/phishing-alerts/it-support-center-2016-04-11-000000
949,https://safecomputing.umich.edu/phishing-alerts/dropbox-important-document-2016-04-07-000000
950,https://safecomputing.umich.edu/phishing-alerts/paymeent-report-2016-04-05-000000
951,https://safecomputing.umich.edu/phishing-alerts/its-helpdesk-admin-notification-2016-04-04-000000
952,https://safecomputing.umich.edu/phishing-alerts/it-helpdesk-2016-04-04-000000
953,https://safecomputing.umich.edu/phishing-alerts/staff-bulletin-2016-04-01-000000
954,https://safecomputing.umich.edu/phishing-alerts/update-account-2016-03-31-000000
955,https://safecomputing.umich.edu/phishing-alerts/profile-alert-2016-03-30-000000
956,https://safecomputing.umich.edu/phishing-alerts/view-document-2016-03-30-000000
957,https://safecomputing.umich.edu/phishing-alerts/it-service-help-desk-2016-03-29-000000
958,https://safecomputing.umich.edu/phishing-alerts/urgent-staff-message-2016-03-29-000000
959,https://safecomputing.umich.edu/phishing-alerts/1-2016-03-28-000000
960,https://safecomputing.umich.edu/phishing-alerts/library-account-2016-03-28-000000
961,https://safecomputing.umich.edu/phishing-alerts/it-helpdesk-update-2016-03-25-000000
962,https://safecomputing.umich.edu/phishing-alerts/final-warning-2016-03-23-000000
963,https://safecomputing.umich.edu/phishing-alerts/urgentissue-2016-03-22-000000
964,https://safecomputing.umich.edu/phishing-alerts/help-desk-2016-03-22-000000
965,https://safecomputing.umich.edu/phishing-alerts/mailbox-suspended-2016-03-21-000000
966,https://safecomputing.umich.edu/phishing-alerts/umich-help-desk-2016-03-17-000000
967,https://safecomputing.umich.edu/phishing-alerts/access-documents-2016-03-15-000000
968,https://safecomputing.umich.edu/phishing-alerts/your-profile-alert-2016-03-15-000000
969,https://safecomputing.umich.edu/phishing-alerts/you-have-1-new-faculty-message-2016-03-15-000000
970,https://safecomputing.umich.edu/phishing-alerts/reset-your-password-2016-03-15-000000
971,https://safecomputing.umich.edu/phishing-alerts/it-support-alert-2016-03-15-000000
972,https://safecomputing.umich.edu/phishing-alerts/dear-valid-user-2016-03-14-000000
973,https://safecomputing.umich.edu/phishing-alerts/district-supervisor-2016-03-09-000000
974,https://safecomputing.umich.edu/phishing-alerts/ict-service-helpdesk-center-2016-03-08-000000
975,https://safecomputing.umich.edu/phishing-alerts/easy-fast-and-reliable-2015-07-05-000000
976,https://safecomputing.umich.edu/phishing-alerts/re-2015-06-03-000000
977,https://safecomputing.umich.edu/phishing-alerts/important-mail-2015-06-03-000000
978,https://safecomputing.umich.edu/protect-the-u/protect-your-unit/services/simulated-phishing
979,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#521321397f112b30372021373127203b262b123f37367c273f3b313a7c373627
980,https://safecomputing.umich.edu/michigan-medicine/employee-resources/simulated-phishing-training/resources
981,https://safecomputing.umich.edu/be-aware/phishing-and-suspicious-email/shared-documents
982,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#f5a790859a8781a59d9c869db580989c969ddb909180
983,https://safecomputing.umich.edu/be-aware/phishing-and-suspicious-email/spear-phishing
984,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#2667554d0b655f44435455434553544f525f664b434208534b4f454e08434253
985,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#d392a0b8fe90aab1b6a1a0b6b0a6a1baa7aa93beb6b7fda6bebab0bbfdb6b7a6
986,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#d091a3bbfd93a9b2b5a2a3b5b3a5a2b9a4a990bdb5b4fea5bdb9b3b8feb5b4a5
987,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#632210084e201a01061110060016110a171a230e06074d160e0a000b4d060716
988,https://safecomputing.umich.edu/security-alerts/job-scams-trending-u-m
989,https://safecomputing.umich.edu/phishing-alerts/imposter-email-scams-targeting-u-m-students-2023-05-02-000000
990,https://safecomputing.umich.edu/be-aware/scams/job-offer-scams
991,https://safecomputing.umich.edu/security-alerts/watch-student-work-home-scams
992,https://safecomputing.umich.edu/security-alerts/student-part-time-job-scam
993,https://safecomputing.umich.edu/be-aware/scams/tutoring-overpayment
994,https://safecomputing.umich.edu/in-the-news
995,https://safecomputing.umich.edu/in-the-news?page=1
996,https://safecomputing.umich.edu/in-the-news?page=2
997,https://safecomputing.umich.edu/in-the-news?page=3
998,https://safecomputing.umich.edu/in-the-news?page=4
999,https://safecomputing.umich.edu/in-the-news?page=5
1000,https://safecomputing.umich.edu/in-the-news?page=6
1001,https://safecomputing.umich.edu/in-the-news?page=7
1002,https://safecomputing.umich.edu/in-the-news?page=8
1003,https://safecomputing.umich.edu/in-the-news?page=9
1004,https://safecomputing.umich.edu/in-the-news?page=10
1005,https://safecomputing.umich.edu/in-the-news?page=11
1006,https://safecomputing.umich.edu/in-the-news?page=12
1007,https://safecomputing.umich.edu/in-the-news?page=13
1008,https://safecomputing.umich.edu/in-the-news?page=14
1009,https://safecomputing.umich.edu/in-the-news?page=15
1010,https://safecomputing.umich.edu/in-the-news?page=16
1011,https://safecomputing.umich.edu/in-the-news?page=17
1012,https://safecomputing.umich.edu/in-the-news?page=18
1013,https://safecomputing.umich.edu/in-the-news?page=19
1014,https://safecomputing.umich.edu/in-the-news?page=20
1015,https://safecomputing.umich.edu/in-the-news?page=21
1016,https://safecomputing.umich.edu/in-the-news?page=22
